Symbol,Market,Name,Sector,Industry,ListingDate
A58HB94,KOSPI,KBHB94LG이노텍콜,,,
A58HB95,KOSPI,KBHB95엘지전자콜,,,
A58HB96,KOSPI,KBHB96엘지전자풋,,,
A58HB97,KOSPI,KBHB97LG화학콜,,,
A58HB98,KOSPI,KBHB98네이버콜,,,
A58HB99,KOSPI,KBHB99네이버풋,,,
A58HC00,KOSPI,KBHC00POSCO홀콜,,,
A58HC02,KOSPI,KBHC02SK콜,,,
A58HC03,KOSPI,KBHC03SK스퀘어콜,,,
A58HC04,KOSPI,KBHC04SK텔레콤콜,,,
A58HC05,KOSPI,KBHC05SK하이닉콜,,,
A58HC06,KOSPI,KBHC06SK하이닉풋,,,
A58HC07,KOSPI,KBHC07기아콜,,,
A58HC08,KOSPI,KBHC08삼성SDI콜,,,
A58HC09,KOSPI,KBHC09삼성바이콜,,,
A58HC10,KOSPI,KBHC10삼성전자콜,,,
A58HC11,KOSPI,KBHC11삼성전자콜,,,
A58HC12,KOSPI,KBHC12삼성전자풋,,,
A58HC13,KOSPI,KBHC13셀트리온콜,,,
A58HC14,KOSPI,KBHC14셀트헬스콜,,,
A58HC15,KOSPI,KBHC15아모레콜,,,
A58HC16,KOSPI,KBHC16카카오콜,,,
A58HC17,KOSPI,KBHC17카카오풋,,,
A58HC18,KOSPI,KBHC18카카뱅크콜,,,
A58HC21,KOSPI,KBHC21하이브콜,,,
A58HC22,KOSPI,KBHC22한국전력콜,,,
A58HC23,KOSPI,KBHC23한화솔루콜,,,
A58HC24,KOSPI,KBHC24현대건설콜,,,
A58HC25,KOSPI,KBHC25모비스콜,,,
A58HC26,KOSPI,KBHC26현대차콜,,,
A58HC27,KOSPI,KBHC27현대차풋,,,
A58HC28,KOSPI,KBHC28호텔신라콜,,,
A58HC29,KOSPI,KBHC29LG화학콜,,,
A58HC30,KOSPI,KBHC30네이버콜,,,
A58HC31,KOSPI,KBHC31POSCO홀콜,,,
A58HC32,KOSPI,KBHC32SK하이닉콜,,,
A58HC33,KOSPI,KBHC33기아콜,,,
A58HC34,KOSPI,KBHC34두산에너콜,,,
A58HC35,KOSPI,KBHC35삼성SDI콜,,,
A58HC36,KOSPI,KBHC36삼성전자콜,,,
A58HC37,KOSPI,KBHC37셀트리온콜,,,
A58HC38,KOSPI,KBHC38셀트헬스콜,,,
A58HC39,KOSPI,KBHC39신한지주콜,,,
A58HC40,KOSPI,KBHC40카카오콜,,,
A58HC41,KOSPI,KBHC41하나금융콜,,,
A58HC43,KOSPI,KBHC43현대차콜,,,
A58HC44,KOSPI,KBHC44SK이노콜,,,
A58HC45,KOSPI,KBHC45SK하이닉콜,,,
A58HC46,KOSPI,KBHC46삼성전자콜,,,
A58HC47,KOSPI,KBHC47모비스콜,,,
A58HC48,KOSPI,KBHC48삼성전자콜,,,
A58HC80,KOSPI,KBHC80KOSPI200풋,,,
A58HC81,KOSPI,KBHC81KOSPI200풋,,,
A58HC82,KOSPI,KBHC82KOSPI200풋,,,
A58HC83,KOSPI,KBHC83KOSPI200풋,,,
A58HC84,KOSPI,KBHC84KOSPI200풋,,,
A58HC85,KOSPI,KBHC85KOSPI200풋,,,
A58HC86,KOSPI,KBHC86KOSPI200풋,,,
A58HC87,KOSPI,KBHC87KOSPI200풋,,,
A58HC88,KOSPI,KBHC88KOSPI200풋,,,
A58HC89,KOSPI,KBHC89KOSPI200풋,,,
A58HC90,KOSPI,KBHC90KOSPI200풋,,,
A58HC91,KOSPI,KBHC91KOSPI200풋,,,
A58HC92,KOSPI,KBHC92KOSPI200풋,,,
A58HC93,KOSPI,KBHC93KOSPI200풋,,,
A58HC94,KOSPI,KBHC94KOSPI200풋,,,
A58HC95,KOSPI,KBHC95KOSPI200풋,,,
A58HC96,KOSPI,KBHC96KOSPI200풋,,,
A58HC97,KOSPI,KBHC97KOSPI200풋,,,
A58HC98,KOSPI,KBHC98KOSPI200풋,,,
A58HC99,KOSPI,KBHC99KOSPI200풋,,,
A58HD00,KOSPI,KBHD00KOSPI200풋,,,
A58HD01,KOSPI,KBHD01DB하이텍콜,,,
A58HD02,KOSPI,KBHD02DB하이텍콜,,,
A58HD03,KOSPI,KBHD03DB하이텍풋,,,
A58HD04,KOSPI,KBHD04현대상선콜,,,
A58HD05,KOSPI,KBHD05현대상선콜,,,
A58HD06,KOSPI,KBHD06엘지디스콜,,,
A58HD07,KOSPI,KBHD07엘지디스풋,,,
A58HD08,KOSPI,KBHD08LG생건콜,,,
A58HD09,KOSPI,KBHD09LG생건콜,,,
A58HD10,KOSPI,KBHD10LG생건풋,,,
A58HD11,KOSPI,KBHD11LG에너지콜,,,
A58HD12,KOSPI,KBHD12LG에너지콜,,,
A58HD13,KOSPI,KBHD13LG이노텍콜,,,
A58HD14,KOSPI,KBHD14LG이노텍콜,,,
A58HD15,KOSPI,KBHD15LG이노텍풋,,,
A58HD16,KOSPI,KBHD16엘지전자콜,,,
A58HD17,KOSPI,KBHD17엘지전자콜,,,
A58HD18,KOSPI,KBHD18엘지전자풋,,,
A58HD19,KOSPI,KBHD19LG화학콜,,,
A58HD20,KOSPI,KBHD20LG화학콜,,,
A58HD21,KOSPI,KBHD21LG화학풋,,,
A58HD22,KOSPI,KBHD22네이버콜,,,
A58HD23,KOSPI,KBHD23네이버풋,,,
A58HD24,KOSPI,KBHD24네이버콜,,,
A58HD25,KOSPI,KBHD25POSCO홀콜,,,
A58HD26,KOSPI,KBHD26POSCO홀풋,,,
A58HD27,KOSPI,KBHD27SK콜,,,
A58HD28,KOSPI,KBHD28SK콜,,,
A58HD29,KOSPI,KBHD29SK풋,,,
A58HD30,KOSPI,KBHD30SK스퀘어콜,,,
A58HD31,KOSPI,KBHD31SK아이이콜,,,
A58HD32,KOSPI,KBHD32SK이노콜,,,
A58HD33,KOSPI,KBHD33SK이노콜,,,
A58HD34,KOSPI,KBHD34SK이노풋,,,
A58HD35,KOSPI,KBHD35SK텔레콤콜,,,
A58HD36,KOSPI,KBHD36SK텔레콤풋,,,
A58HD37,KOSPI,KBHD37SK하이닉콜,,,
A58HD38,KOSPI,KBHD38SK하이닉풋,,,
A58HD39,KOSPI,KBHD39기아콜,,,
A58HD40,KOSPI,KBHD40기아콜,,,
A58HD41,KOSPI,KBHD41기아풋,,,
A58HD42,KOSPI,KBHD42두산에너콜,,,
A58HD43,KOSPI,KBHD43두산에너풋,,,
A58HD44,KOSPI,KBHD44삼성SDI콜,,,
A58HD45,KOSPI,KBHD45삼성SDI풋,,,
A58HD46,KOSPI,KBHD46삼성바이콜,,,
A58HD47,KOSPI,KBHD47삼성바이콜,,,
A58HD48,KOSPI,KBHD48삼성바이풋,,,
A58HD49,KOSPI,KBHD49삼성엔지콜,,,
A58HD50,KOSPI,KBHD50삼성엔지풋,,,
A58HD51,KOSPI,KBHD51삼성전기콜,,,
A58HD52,KOSPI,KBHD52삼성전기풋,,,
A58HD53,KOSPI,KBHD53삼성전자콜,,,
A58HD54,KOSPI,KBHD54삼성전자풋,,,
A58HD55,KOSPI,KBHD55셀트리온콜,,,
A58HD56,KOSPI,KBHD56셀트리온풋,,,
A58HD57,KOSPI,KBHD57셀트헬스콜,,,
A58HD58,KOSPI,KBHD58셀트헬스콜,,,
A58HD59,KOSPI,KBHD59셀트헬스풋,,,
A58HD60,KOSPI,KBHD60신한지주콜,,,
A58HD61,KOSPI,KBHD61신한지주풋,,,
A58HD62,KOSPI,KBHD62아모레콜,,,
A58HD63,KOSPI,KBHD63아모레풋,,,
A58HD64,KOSPI,KBHD64NC소프트콜,,,
A58HD65,KOSPI,KBHD65NC소프트콜,,,
A58HD66,KOSPI,KBHD66NC소프트풋,,,
A58HD67,KOSPI,KBHD67카카오콜,,,
A58HD68,KOSPI,KBHD68카카오풋,,,
A58HD69,KOSPI,KBHD69카카오콜,,,
A58HD70,KOSPI,KBHD70카카뱅크콜,,,
A58HD71,KOSPI,KBHD71카카뱅크콜,,,
A58HD72,KOSPI,KBHD72크래프톤콜,,,
A58HD73,KOSPI,KBHD73크래프톤콜,,,
A58HD74,KOSPI,KBHD74포스코케콜,,,
A58HD75,KOSPI,KBHD75하나금융콜,,,
A58HD76,KOSPI,KBHD76하나금융풋,,,
A58HD77,KOSPI,KBHD77하이브콜,,,
A58HD78,KOSPI,KBHD78한국전력콜,,,
A58HD79,KOSPI,KBHD79한국전력콜,,,
A58HD81,KOSPI,KBHD81한화솔루콜,,,
A58HD82,KOSPI,KBHD82한화솔루콜,,,
A58HD83,KOSPI,KBHD83한화솔루풋,,,
A58HD84,KOSPI,KBHD84한화솔루콜,,,
A58HD85,KOSPI,KBHD85현대건설콜,,,
A58HD86,KOSPI,KBHD86현대건설풋,,,
A58HD87,KOSPI,KBHD87모비스콜,,,
A58HD88,KOSPI,KBHD88모비스콜,,,
A58HD89,KOSPI,KBHD89모비스풋,,,
A58HD90,KOSPI,KBHD90현대차콜,,,
A58HD91,KOSPI,KBHD91현대차콜,,,
A58HD92,KOSPI,KBHD92현대차풋,,,
A58HD93,KOSPI,KBHD93호텔신라콜,,,
A58HD94,KOSPI,KBHD94호텔신라콜,,,
A58HD95,KOSPI,KBHD95호텔신라풋,,,
A58HD96,KOSPI,KBHD96DB하이텍콜,,,
A58HD97,KOSPI,KBHD97엘지디스콜,,,
A58HD98,KOSPI,KBHD98LG생건콜,,,
A58HD99,KOSPI,KBHD99LG생건콜,,,
A58HE00,KOSPI,KBHE00LG에너지콜,,,
A58HE01,KOSPI,KBHE01LG이노텍콜,,,
A58HE02,KOSPI,KBHE02엘지전자콜,,,
A58HE03,KOSPI,KBHE03LG화학콜,,,
A58HE04,KOSPI,KBHE04LG화학콜,,,
A58HE05,KOSPI,KBHE05네이버콜,,,
A58HE06,KOSPI,KBHE06POSCO홀콜,,,
A58HE07,KOSPI,KBHE07SK콜,,,
A58HE08,KOSPI,KBHE08SK스퀘어콜,,,
A58HE09,KOSPI,KBHE09SK이노콜,,,
A58HE10,KOSPI,KBHE10SK텔레콤콜,,,
A58HE11,KOSPI,KBHE11SK하이닉콜,,,
A58HE12,KOSPI,KBHE12기아콜,,,
A58HE13,KOSPI,KBHE13삼성SDI콜,,,
A58HE14,KOSPI,KBHE14삼성바이콜,,,
A58HE15,KOSPI,KBHE15삼성엔지콜,,,
A58HE16,KOSPI,KBHE16삼성전자콜,,,
A58HE17,KOSPI,KBHE17셀트리온콜,,,
A58HE18,KOSPI,KBHE18셀트헬스콜,,,
A58HE19,KOSPI,KBHE19신한지주콜,,,
A58HE20,KOSPI,KBHE20아모레콜,,,
A58HE21,KOSPI,KBHE21NC소프트콜,,,
A58HE22,KOSPI,KBHE22카카오콜,,,
A58HE23,KOSPI,KBHE23카카뱅크콜,,,
A58HE24,KOSPI,KBHE24크래프톤콜,,,
A58HE25,KOSPI,KBHE25하나금융콜,,,
A58HE26,KOSPI,KBHE26하이브콜,,,
A58HE27,KOSPI,KBHE27한화솔루콜,,,
A58HE28,KOSPI,KBHE28현대건설콜,,,
A58HE29,KOSPI,KBHE29모비스콜,,,
A58HE30,KOSPI,KBHE30현대차콜,,,
A58HE31,KOSPI,KBHE31호텔신라콜,,,
A58HE32,KOSPI,KBHE32DB하이텍콜,,,
A58HE33,KOSPI,KBHE33현대상선콜,,,
A58HE34,KOSPI,KBHE34LG생건콜,,,
A58HE35,KOSPI,KBHE35LG에너지콜,,,
A58HE36,KOSPI,KBHE36LG이노텍콜,,,
A58HE37,KOSPI,KBHE37엘지전자콜,,,
A58HE38,KOSPI,KBHE38LG화학콜,,,
A58HE39,KOSPI,KBHE39LG화학풋,,,
A58HE40,KOSPI,KBHE40네이버콜,,,
A58HE41,KOSPI,KBHE41POSCO홀풋,,,
A58HE42,KOSPI,KBHE42POSCO홀콜,,,
A58HE43,KOSPI,KBHE43SK이노콜,,,
A58HE44,KOSPI,KBHE44SK하이닉콜,,,
A58HE45,KOSPI,KBHE45기아풋,,,
A58HE46,KOSPI,KBHE46삼성SDI콜,,,
A58HE47,KOSPI,KBHE47삼성바이콜,,,
A58HE48,KOSPI,KBHE48삼성엔지콜,,,
A58HE49,KOSPI,KBHE49삼성전기콜,,,
A58HE50,KOSPI,KBHE50삼성전자콜,,,
A58HE51,KOSPI,KBHE51삼성전자풋,,,
A58HE52,KOSPI,KBHE52셀트헬스콜,,,
A58HE53,KOSPI,KBHE53신한지주풋,,,
A58HE54,KOSPI,KBHE54아모레콜,,,
A58HE55,KOSPI,KBHE55카카오콜,,,
A58HE56,KOSPI,KBHE56카카뱅크콜,,,
A58HE57,KOSPI,KBHE57포스코케콜,,,
A58HE58,KOSPI,KBHE58하나금융콜,,,
A58HE59,KOSPI,KBHE59하이브콜,,,
A58HE60,KOSPI,KBHE60한국전력콜,,,
A58HE61,KOSPI,KBHE61한화솔루콜,,,
A58HE62,KOSPI,KBHE62현대건설콜,,,
A58HE63,KOSPI,KBHE63모비스콜,,,
A58HE64,KOSPI,KBHE64현대차콜,,,
A58HE65,KOSPI,KBHE65엘지디스콜,,,
A58HE66,KOSPI,KBHE66LG화학콜,,,
A58HE67,KOSPI,KBHE67네이버콜,,,
A58HE68,KOSPI,KBHE68POSCO홀콜,,,
A58HE69,KOSPI,KBHE69SK콜,,,
A58HE70,KOSPI,KBHE70SK텔레콤콜,,,
A58HE71,KOSPI,KBHE71SK하이닉콜,,,
A58HE72,KOSPI,KBHE72SK하이닉풋,,,
A58HE73,KOSPI,KBHE73기아콜,,,
A58HE74,KOSPI,KBHE74삼성SDI콜,,,
A58HE75,KOSPI,KBHE75삼성바이콜,,,
A58HE76,KOSPI,KBHE76삼성전자콜,,,
A58HE77,KOSPI,KBHE77셀트리온콜,,,
A58HE78,KOSPI,KBHE78신한지주콜,,,
A58HE79,KOSPI,KBHE79카카오콜,,,
A58HE80,KOSPI,KBHE80하나금융콜,,,
A58HE81,KOSPI,KBHE81현대차콜,,,
A58HE82,KOSPI,KBHE82호텔신라콜,,,
A58HE83,KOSPI,KBHE83삼성전자콜,,,
A58HE84,KOSPI,KBHE84삼성전자풋,,,
A58HE86,KOSPI,KBHE86삼성전자콜,,,
A58HE87,KOSPI,KBHE87현대차콜,,,
A58HE88,KOSPI,KBHE88KOSPI200콜,,,
A58HE89,KOSPI,KBHE89KOSPI200콜,,,
A58HE90,KOSPI,KBHE90KOSPI200콜,,,
A58HE91,KOSPI,KBHE91KOSPI200콜,,,
A58HE92,KOSPI,KBHE92KOSPI200콜,,,
A58HE93,KOSPI,KBHE93KOSPI200콜,,,
A58HE94,KOSPI,KBHE94KOSPI200콜,,,
A58HE95,KOSPI,KBHE95KOSPI200콜,,,
A58HE96,KOSPI,KBHE96KOSPI200콜,,,
A58HE97,KOSPI,KBHE97KOSPI200콜,,,
A58HE98,KOSPI,KBHE98KOSPI200콜,,,
A58HE99,KOSPI,KBHE99KOSPI200콜,,,
A58HF00,KOSPI,KBHF00KOSPI200콜,,,
A58HF01,KOSPI,KBHF01KOSPI200콜,,,
A58HF02,KOSPI,KBHF02KOSPI200콜,,,
A58HF03,KOSPI,KBHF03KOSPI200콜,,,
A58HF04,KOSPI,KBHF04KOSPI200콜,,,
A58HF05,KOSPI,KBHF05KOSPI200콜,,,
A58HF06,KOSPI,KBHF06KOSPI200콜,,,
A58HF07,KOSPI,KBHF07KOSPI200콜,,,
A58HF09,KOSPI,KBHF09KOSPI200콜,,,
A58HF10,KOSPI,KBHF10KOSPI200콜,,,
A58HF11,KOSPI,KBHF11KOSPI200콜,,,
A58HF13,KOSPI,KBHF13KOSPI200콜,,,
A58HF18,KOSPI,KBHF18KOSPI200풋,,,
A58HF19,KOSPI,KBHF19KOSPI200풋,,,
A58HF20,KOSPI,KBHF20KOSPI200풋,,,
A58HF21,KOSPI,KBHF21KOSPI200풋,,,
A58HF22,KOSPI,KBHF22KOSPI200풋,,,
A58HF23,KOSPI,KBHF23KOSPI200풋,,,
A58HF24,KOSPI,KBHF24KOSPI200풋,,,
A58HF25,KOSPI,KBHF25KOSPI200풋,,,
A58HF26,KOSPI,KBHF26KOSPI200풋,,,
A58HF27,KOSPI,KBHF27KOSPI200콜,,,
A58HF28,KOSPI,KBHF28KOSPI200콜,,,
A58HF29,KOSPI,KBHF29KOSPI200콜,,,
A58HF30,KOSPI,KBHF30KOSPI200콜,,,
A58HF31,KOSPI,KBHF31KOSPI200콜,,,
A58HF33,KOSPI,KBHF33KOSPI200콜,,,
A58HF34,KOSPI,KBHF34KOSPI200콜,,,
A58HF35,KOSPI,KBHF35KOSPI200콜,,,
A58HF37,KOSPI,KBHF37KOSPI200풋,,,
A58HF38,KOSPI,KBHF38KOSPI200풋,,,
A58HF39,KOSPI,KBHF39KOSPI200풋,,,
A58HF40,KOSPI,KBHF40KOSPI200풋,,,
A58HF41,KOSPI,KBHF41KOSPI200풋,,,
A58HF42,KOSPI,KBHF42KOSPI200풋,,,
A58HF43,KOSPI,KBHF43KOSPI200풋,,,
A58HF44,KOSPI,KBHF44KOSPI200풋,,,
A58HF45,KOSPI,KBHF45KOSPI200풋,,,
A58HF46,KOSPI,KBHF46KOSPI200풋,,,
A58HF47,KOSPI,KBHF47KOSPI200풋,,,
A58HF48,KOSPI,KBHF48KOSPI200풋,,,
A58HF49,KOSPI,KBHF49KOSPI200풋,,,
A58HF50,KOSPI,KBHF50KOSPI200풋,,,
A58HF51,KOSPI,KBHF51KOSPI200풋,,,
A58HF52,KOSPI,KBHF52KOSPI200풋,,,
A58HF53,KOSPI,KBHF53KOSPI200풋,,,
A58HF54,KOSPI,KBHF54KOSPI200풋,,,
A58HF55,KOSPI,KBHF55KOSPI200풋,,,
A58HF57,KOSPI,KBHF57현대상선풋,,,
A58HF58,KOSPI,KBHF58엘지디스콜,,,
A58HF59,KOSPI,KBHF59엘지디스풋,,,
A58HF60,KOSPI,KBHF60LG생건콜,,,
A58HF61,KOSPI,KBHF61LG생건풋,,,
A58HF62,KOSPI,KBHF62LG에너지콜,,,
A58HF63,KOSPI,KBHF63LG에너지콜,,,
A58HF64,KOSPI,KBHF64LG에너지풋,,,
A58HF65,KOSPI,KBHF65LG이노텍콜,,,
A58HF66,KOSPI,KBHF66LG이노텍풋,,,
A58HF67,KOSPI,KBHF67엘지전자콜,,,
A58HF68,KOSPI,KBHF68엘지전자콜,,,
A58HF69,KOSPI,KBHF69엘지전자풋,,,
A58HF70,KOSPI,KBHF70LG화학콜,,,
A58HF71,KOSPI,KBHF71LG화학콜,,,
A58HF72,KOSPI,KBHF72LG화학풋,,,
A58HF73,KOSPI,KBHF73네이버콜,,,
A58HF74,KOSPI,KBHF74네이버콜,,,
A58HF75,KOSPI,KBHF75네이버풋,,,
A58HF76,KOSPI,KBHF76POSCO홀콜,,,
A58HF77,KOSPI,KBHF77POSCO홀콜,,,
A58HF78,KOSPI,KBHF78POSCO홀콜,,,
A58HF79,KOSPI,KBHF79POSCO홀풋,,,
A58HF80,KOSPI,KBHF80SK바이오콜,,,
A58HF81,KOSPI,KBHF81SK스퀘어콜,,,
A58HF82,KOSPI,KBHF82SK스퀘어콜,,,
A58HF83,KOSPI,KBHF83SK스퀘어풋,,,
A58HF84,KOSPI,KBHF84SK아이이콜,,,
A58HF85,KOSPI,KBHF85SK이노콜,,,
A58HF86,KOSPI,KBHF86SK이노콜,,,
A58HF87,KOSPI,KBHF87SK이노풋,,,
A58HF88,KOSPI,KBHF88SK텔레콤콜,,,
A58HF89,KOSPI,KBHF89SK텔레콤풋,,,
A58HF90,KOSPI,KBHF90S-OIL콜,,,
A58HF91,KOSPI,KBHF91S-OIL콜,,,
A58HF92,KOSPI,KBHF92두산에너콜,,,
A58HF93,KOSPI,KBHF93삼성바이콜,,,
A58HF94,KOSPI,KBHF94삼성바이콜,,,
A58HF95,KOSPI,KBHF95삼성바이풋,,,
A58HF96,KOSPI,KBHF96삼성엔지콜,,,
A58HF97,KOSPI,KBHF97삼성엔지풋,,,
A58HF98,KOSPI,KBHF98삼성전기콜,,,
A58HF99,KOSPI,KBHF99삼성전자콜,,,
A58HG00,KOSPI,KBHG00삼성전자콜,,,
A58HG01,KOSPI,KBHG01삼성전자풋,,,
A58HG02,KOSPI,KBHG02삼성전자콜,,,
A58HG03,KOSPI,KBHG03신한지주콜,,,
A58HG04,KOSPI,KBHG04신한지주콜,,,
A58HG05,KOSPI,KBHG05신한지주풋,,,
A58HG06,KOSPI,KBHG06아모레콜,,,
A58HG07,KOSPI,KBHG07에코비엠콜,,,
A58HG08,KOSPI,KBHG08에코비엠콜,,,
A58HG09,KOSPI,KBHG09NC소프트콜,,,
A58HG10,KOSPI,KBHG10NC소프트콜,,,
A58HG11,KOSPI,KBHG11NC소프트풋,,,
A58HG12,KOSPI,KBHG12일진머티콜,,,
A58HG13,KOSPI,KBHG13카카뱅크콜,,,
A58HG14,KOSPI,KBHG14카카뱅크콜,,,
A58HG15,KOSPI,KBHG15카카뱅크풋,,,
A58HG16,KOSPI,KBHG16크래프톤콜,,,
A58HG17,KOSPI,KBHG17크래프톤풋,,,
A58HG18,KOSPI,KBHG18하나금융콜,,,
A58HG19,KOSPI,KBHG19하나금융콜,,,
A58HG20,KOSPI,KBHG20하나금융풋,,,
A58HG21,KOSPI,KBHG21하이브콜,,,
A58HG22,KOSPI,KBHG22한국전력콜,,,
A58HG23,KOSPI,KBHG23한국전력풋,,,
A58HG24,KOSPI,KBHG24한화솔루콜,,,
A58HG25,KOSPI,KBHG25모비스콜,,,
A58HG26,KOSPI,KBHG26모비스풋,,,
A58HG27,KOSPI,KBHG27현대차콜,,,
A58HG28,KOSPI,KBHG28현대차콜,,,
A58HG29,KOSPI,KBHG29현대차풋,,,
A58HG30,KOSPI,KBHG30SK콜,,,
A58HG31,KOSPI,KBHG31SK콜,,,
A58HG32,KOSPI,KBHG32SK풋,,,
A58HG33,KOSPI,KBHG33SK하이닉콜,,,
A58HG34,KOSPI,KBHG34SK하이닉콜,,,
A58HG35,KOSPI,KBHG35SK하이닉풋,,,
A58HG36,KOSPI,KBHG36기아콜,,,
A58HG37,KOSPI,KBHG37기아콜,,,
A58HG38,KOSPI,KBHG38기아콜,,,
A58HG39,KOSPI,KBHG39기아풋,,,
A58HG40,KOSPI,KBHG40삼성SDI콜,,,
A58HG41,KOSPI,KBHG41삼성SDI콜,,,
A58HG42,KOSPI,KBHG42셀트리온콜,,,
A58HG43,KOSPI,KBHG43셀트헬스콜,,,
A58HG44,KOSPI,KBHG44셀트헬스풋,,,
A58HG45,KOSPI,KBHG45카카오콜,,,
A58HG46,KOSPI,KBHG46카카오콜,,,
A58HG47,KOSPI,KBHG47한국항공콜,,,
A58HG48,KOSPI,KBHG48한국항공콜,,,
A58HG49,KOSPI,KBHG49한국항공풋,,,
A58HG51,KOSPI,KBHG51엘지디스콜,,,
A58HG52,KOSPI,KBHG52LG생건콜,,,
A58HG53,KOSPI,KBHG53LG에너지콜,,,
A58HG54,KOSPI,KBHG54LG이노텍콜,,,
A58HG55,KOSPI,KBHG55엘지전자콜,,,
A58HG56,KOSPI,KBHG56LG화학콜,,,
A58HG57,KOSPI,KBHG57네이버콜,,,
A58HG58,KOSPI,KBHG58POSCO홀콜,,,
A58HG59,KOSPI,KBHG59POSCO홀콜,,,
A58HG60,KOSPI,KBHG60SK스퀘어콜,,,
A58HG61,KOSPI,KBHG61SK아이이콜,,,
A58HG62,KOSPI,KBHG62SK이노콜,,,
A58HG63,KOSPI,KBHG63SK텔레콤콜,,,
A58HG64,KOSPI,KBHG64S-OIL콜,,,
A58HG65,KOSPI,KBHG65삼성바이콜,,,
A58HG66,KOSPI,KBHG66삼성엔지콜,,,
A58HG67,KOSPI,KBHG67삼성전기콜,,,
A58HG68,KOSPI,KBHG68삼성전자콜,,,
A58HG69,KOSPI,KBHG69삼성전자콜,,,
A58HG70,KOSPI,KBHG70삼성전자풋,,,
A58HG71,KOSPI,KBHG71신한지주콜,,,
A58HG72,KOSPI,KBHG72아모레콜,,,
A58HG73,KOSPI,KBHG73에코비엠콜,,,
A58HG74,KOSPI,KBHG74일진머티콜,,,
A58HG75,KOSPI,KBHG75카카뱅크콜,,,
A58HG76,KOSPI,KBHG76크래프톤콜,,,
A58HG77,KOSPI,KBHG77하나금융콜,,,
A58HG78,KOSPI,KBHG78하이브콜,,,
A58HG79,KOSPI,KBHG79한국전력콜,,,
A58HG80,KOSPI,KBHG80한화솔루콜,,,
A58HG81,KOSPI,KBHG81모비스콜,,,
A58HG82,KOSPI,KBHG82현대차콜,,,
A58HG83,KOSPI,KBHG83SK콜,,,
A58HG84,KOSPI,KBHG84SK하이닉콜,,,
A58HG85,KOSPI,KBHG85SK하이닉콜,,,
A58HG86,KOSPI,KBHG86기아콜,,,
A58HG87,KOSPI,KBHG87기아콜,,,
A58HG88,KOSPI,KBHG88삼성SDI콜,,,
A58HG89,KOSPI,KBHG89삼성SDI풋,,,
A58HG90,KOSPI,KBHG90셀트리온콜,,,
A58HG91,KOSPI,KBHG91셀트리온콜,,,
A58HG92,KOSPI,KBHG92셀트리온풋,,,
A58HG93,KOSPI,KBHG93셀트헬스콜,,,
A58HG94,KOSPI,KBHG94카카오콜,,,
A58HG95,KOSPI,KBHG95카카오풋,,,
A58HG96,KOSPI,KBHG96한국항공콜,,,
A58HG97,KOSPI,KBHG97현대상선콜,,,
A58HG98,KOSPI,KBHG98LG생건콜,,,
A58HG99,KOSPI,KBHG99LG에너지콜,,,
A58HH00,KOSPI,KBHH00LG이노텍콜,,,
A58HH01,KOSPI,KBHH01엘지전자콜,,,
A58HH02,KOSPI,KBHH02LG화학콜,,,
A58HH03,KOSPI,KBHH03네이버콜,,,
A58HH05,KOSPI,KBHH05SK스퀘어콜,,,
A58HH06,KOSPI,KBHH06SK이노콜,,,
A58HH07,KOSPI,KBHH07SK텔레콤콜,,,
A58HH08,KOSPI,KBHH08두산에너콜,,,
A58HH09,KOSPI,KBHH09삼성엔지콜,,,
A58HH10,KOSPI,KBHH10삼성전자콜,,,
A58HH11,KOSPI,KBHH11삼성중콜,,,
A58HH12,KOSPI,KBHH12신한지주콜,,,
A58HH13,KOSPI,KBHH13NC소프트콜,,,
A58HH14,KOSPI,KBHH14일진머티콜,,,
A58HH15,KOSPI,KBHH15크래프톤콜,,,
A58HH16,KOSPI,KBHH16포스코케콜,,,
A58HH17,KOSPI,KBHH17하나금융콜,,,
A58HH18,KOSPI,KBHH18한국전력콜,,,
A58HH19,KOSPI,KBHH19한화솔루콜,,,
A58HH20,KOSPI,KBHH20모비스콜,,,
A58HH21,KOSPI,KBHH21현대차콜,,,
A58HH22,KOSPI,KBHH22기아콜,,,
A58HH23,KOSPI,KBHH23삼성SDI콜,,,
A58HH24,KOSPI,KBHH24셀트리온콜,,,
A58HH25,KOSPI,KBHH25셀트헬스콜,,,
A58HH26,KOSPI,KBHH26셀트헬스콜,,,
A58HH27,KOSPI,KBHH27카카오콜,,,
A58HH28,KOSPI,KBHH28엘지디스콜,,,
A58HH29,KOSPI,KBHH29엘지전자콜,,,
A58HH30,KOSPI,KBHH30네이버콜,,,
A58HH31,KOSPI,KBHH31삼성바이콜,,,
A58HH32,KOSPI,KBHH32삼성전자콜,,,
A58HH33,KOSPI,KBHH33신한지주콜,,,
A58HH34,KOSPI,KBHH34하나금융콜,,,
A58HH35,KOSPI,KBHH35모비스콜,,,
A58HH36,KOSPI,KBHH36현대차콜,,,
A58HH37,KOSPI,KBHH37카카오콜,,,
A58HH38,KOSPI,KBHH38LG화학콜,,,
A58HH39,KOSPI,KBHH39POSCO홀콜,,,
A58HH40,KOSPI,KBHH40삼성전기콜,,,
A58HH41,KOSPI,KBHH41삼성전자콜,,,
A58HH42,KOSPI,KBHH42모비스콜,,,
A58HH43,KOSPI,KBHH43SK하이닉콜,,,
A58HH44,KOSPI,KBHH44삼성SDI콜,,,
